	DG408	DG426	DG432	EK520	LB01	LB03	LB06	LB10	LB13	LB178	LB179	BB231	BB232	ME2528	ME2530	MT334	MT348	WE457	WE458	WE464	CP469	CP470	BB089	BB095	KSG0645	KSG0647	KSG0652	KSG0660	KSG0673	KE1474	KE1475	KE2263	KE2265	KE2268	KE2564	KE2565	KE2581	KSG1471	KSG1507	LU2555	LU2556	OP1909	OP1910	OP1911	OP2345	OP2346	OP2347	OP2456	OP2459	OP2460	GM173	GM7	GM9	GM10	GM11	GM15	GM20	GM41	GM1435	GM1436	GM1437	GM1438	GM1440	GM1442	GM1446	GM1448	GM1455	GM1457	GM1459	GM1467	GM1468	GM1474	GM1476	GM1480	GM1482	GM1485	GM1494	GM1496	GM1497	GM1500	GM1501	GM1502	GM1504	GM1507	GM1509
OTU_37180	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.0191710793994	-4	-4	-4	-3.8085443406495	-3.73040228948803	-4	-4	-4	-4	-4	-3.80464827793005	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-1.35375916919945	-1.81893526651612	-1.90736184126345	-2.91233011898471	-3.34212072152529	-2.53329144279833	-3.52943748653434	-2.56708248070472	-3.30941236262961	-2.16275353845804	-3.77173639536206	-1.91463548480463	-1.84327492369126	-2.02585533760358	-1.51336228496268	-2.29500446337951	-3.2502798212097	-1.54201133734082	-2.31158399186609	-2.49211128350353	-1.16520378865938	-4	-2.48268898680067	-2.18049220777508	-1.97842929190388	-4	-1.95556959693667	-2.21130380025584	-1.72937561427865	-3.20181096527271	-3.47056009958577	-2.04087599926074	-2.30053016633692	-3.45194405946376	-2.72111265918434
OTU_37224	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.65203604422597	-4	-3.77939485617681	-3.64416750968889	-3.52368791809183	-2.05017765785754	-2.0611590022237	-3.18451310722337	-3.00830564015908	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.74965153280281	-4	-4	-2.94179329436799	-3.61628399188047	-2.51099377020599	-3.10553884150967	-3.13383895638623	-2.80033269806775	-2.77758239165819	-2.91852751035815	-3.79571702447975	-2.79866900427788	-2.03664152956722	-2.89736432434884	-3.17372350658522	-3.54547275216182	-3.40515934449765	-3.22586397509949	-3.19878534505357	-3.1389257579742	-4	-2.69167853442045	-4	-2.64915604544696	-3.53228335018675	-3.08836039304976	-3.66937694461355	-2.72157541003405	-3.63435676743662	-3.47056009958577	-3.35045055253587	-4	-3.06566014748757	-2.28700150075365
OTU_37240	-2.24680984553774	-1.60122651283029	-2.75142015910264	-3.74881292987031	-4	-4	-4	-3.20378235468909	-3.58395465029537	-4	-3.23582350806446	-2.20582058127435	-4	-3.46336432804951	-2.34657287408518	-4	-4	-2.51165316658167	-2.21270248885983	-4	-4	-4	-2.28669024827413	-3.88478474256715	-4	-4	-4	-4	-4	-3.00675589270035	-2.09951653952394	-4	-3.76422404206653	-4	-2.95981605410601	-2.62710879109669	-2.48691521856616	-2.73828121201394	-2.46610709656037	-4	-4	-4	-4	-4	-4	-3.76363223066637	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_37269	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.82286014208825	-2.70434800455507	-2.58777576997271	-4	-2.20414885637907	-4	-3.36419676469998	-2.86137715519612	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.46306338816976	-4	-3.29368332859826	-3.014718930489	-4	-4	-4	-2.97762279325415	-4	-4	-4	-3.14434733561364	-4	-3.76819459877032	-4	-4	-4	-4	-3.71419552931051	-4	-4	-4	-4	-4	-4	-3.75423201060803	-3.43369885600557	-3.38185464014754	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.10103314265657	-4	-3.64471262565482	-4
OTU_37303	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.81821225863374	-3.44384800849844	-4	-4	-3.76707419311101	-3.29117108844399	-4	-4	-2.92327309013505	-3.17360682989013	-4	-4	-3.71419552931051	-4	-4	-4	-3.32828736127064	-4	-4	-3.10516823815307	-4	-4	-4	-4	-3.69453850202499	-3.70600429647061	-4	-3.66937694461355	-4	-4	-4	-4	-3.63997701546714	-4	-4
OTU_37313	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.70394298231405	-2.63589906317785	-3.55258774939822	-4	-3.58052760777296	-4	-4	-4	-4	-4	-4	-4	-4	-2.91803144326905	-4	-4	-4	-4	-4	-4	-4	-4	-2.47341215327113	-3.41072948552733	-3.66480893318944	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.74063067994333	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_37370	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.07558582338513	-3.6001743324982	-3.49399088769314	-3.40887443140085	-3.3988504341734	-2.34369735726416	-3.87155380503935	-3.67618576648543	-2.7299936093641	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.74965153280281	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_37463	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.32778159957882	-4	-3.55829398294984	-3.92764559840983	-3.04683672302139	-3.67612254513508	-3.93104548118311	-3.89383236620742	-4	-4	-4	-4	-3.80464827793005	-3.79768440893653	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.41244807953312	-3.44384800849844	-3.70625216470469	-3.58414804991948	-3.61628399188047	-3.81977363042973	-3.70387975094136	-4	-4	-3.61506832887366	-4	-3.65734025886519	-4	-3.25007083343572	-4	-3.74118790362309	-4	-3.16316249631388	-4	-3.48371522445724	-3.43369885600557	-3.68818050370343	-3.70621088345979	-3.33145918199866	-3.29396113576844	-4	-3.65892670560389	-4	-4	-4	-4	-3.66674057278761	-3.21014049894377	-4	-4
OTU_37574	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.22634932922785	-3.56343955402027	-3.70625216470469	-4	-3.50457089428303	-4	-4	-3.76819459877032	-3.7493643775014	-3.76621369274628	-3.77173639536206	-2.92772028709657	-3.42098325669939	-4	-2.92488524846519	-4	-4	-3.49477636065015	-3.3668829430015	-4	-3.72247916131089	-4	-3.23398483292408	-4	-3.39130959765293	-4	-3.15702431097024	-4	-3.35928983273872	-4	-4	-3.35045055253587	-3.12755558613077	-4	-3.67256632355471
OTU_37578	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.75145784952013	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.6530694372181	-2.66062086809008	-4	-3.16954964320743	-3.09788711789999	-2.54898512398554	-2.60186374438296	-2.84351101994504	-2.13694571264598	-2.48039255465631	-4	-4	-3.78755811886184	-3.66138875157031	-3.8017177962105	-3.37086278789664	-4	-3.57936437253311	-4	-3.4956944213505	-3.46761192131457	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_37608	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.99717457314084	-4	-4	-4	-4	-4	-4	-3.88478474256715	-4	-4	-4	-4	-4	-3.43726794018297	-4	-3.00806501342372	-3.49990882666834	-4	-2.98696049103969	-2.96309155170635	-2.7839921240075	-4	-4	-4	-4	-3.78755811886184	-4	-3.8017177962105	-4	-3.21729157787588	-3.29368332859826	-2.92688848393195	-4	-3.58423394326393	-3.89966313926081	-2.91146485358332	-4	-4	-3.61628399188047	-3.81977363042973	-2.86303469967709	-3.61786832657386	-4	-4	-4	-4	-3.24752949378129	-4	-4	-3.74118790362309	-3.71580435932483	-4	-4	-4	-2.72371543278301	-3.13656655471751	-4	-3.7177369801123	-4	-4	-3.08836039304976	-4	-3.48835704560457	-4	-4	-4	-3.12755558613077	-4	-3.25952180547199
OTU_37703	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.71549568429647	-4	-3.55829398294984	-3.69960819196452	-3.52368791809183	-4	-4	-3.80858721972337	-3.30543278667686	-3.61738370587246	-3.23278201796561	-4	-3.67039043639231	-3.79768440893653	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.74063067994333	-3.49939434775272	-4	-4	-4	-3.44384800849844	-4	-2.76820805281611	-3.50457089428303	-3.33719943694545	-3.70387975094136	-3.61786832657386	-3.59146021692927	-3.50316129929226	-3.23356699620322	-4	-2.63178065983627	-3.31407203616383	-3.38606269481662	-2.9675116320258	-3.54547275216182	-3.33090903602702	-3.57703920125937	-3.75423201060803	-3.55451585256761	-3.50855150038243	-3.40884710838844	-2.58979284787908	-2.84567769281068	-3.16703143007204	-2.97693692951177	-3.10534123724071	-3.25992144167841	-4	-3.33950339512465	-3.35045055253587	-4	-4	-4
OTU_37746	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.09277600587269	-3.34926580339535	-4	-4	-4	-3.30209350846182	-3.34379889807764	-2.93817029607708	-2.7248082890642	-4	-4	-4	-3.21841427919667	-3.06172800424362	-3.24956151021069	-2.54231037913397	-2.071061785143	-2.52875072852788	-2.4844158151586	-2.5634332918126	-2.43054560289494	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_37845	-2.73205051218472	-3.00896106459856	-3.28557092821204	-4	-4	-4	-4	-4	-4	-4	-4	-2.34543683322947	-4	-2.60919589763123	-2.2973240947729	-4	-4	-4	-4	-4	-4	-4	-2.65123317970684	-4	-4	-4	-4	-4	-4	-4	-4	-3.00806501342372	-3.76422404206653	-2.584710907114	-4	-4	-4	-3.80254328936592	-4	-4	-4	-4	-4	-4	-4	-3.4989432152109	-4	-4	-3.08026237212832	-3.17936346465638	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_37884	-3.19817254196172	-4	-4	-4	-4	-4	-4	-4	-4	-2.64611960780468	-2.04351418231516	-3.72105906516651	-4	-3.58052760777296	-3.14396264141346	-4	-4	-3.63380088647093	-3.66187285573316	-4	-4	-4	-3.45687796273697	-4	-4	-4	-4	-4	-4	-4	-4	-3.04893417576124	-4	-4	-4	-4	-4	-4	-4	-3.77450070585832	-3.79163238510786	-2.95486196244779	-2.75619634947852	-3.09998040320665	-4	-2.9828307572792	-3.74063067994333	-4	-3.33195838136982	-3.37576947372738	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_37939	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.52078407330052	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.79768440893653	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-1.68006112780395	-3.10973506218787	-2.69329232820479	-3.61628399188047	-2.24363633591113	-4	-3.02393365783611	-2.423640838899	-3.12971155946014	-2.20383803203518	-4	-3.71419552931051	-4	-3.75013519304609	-4	-2.09943379622161	-2.56214620771765	-3.22586397509949	-4	-1.45828300743692	-4	-3.16738982119502	-3.18758847033493	-4	-2.78288815166495	-3.02908504066484	-4	-3.17910897413539	-4	-3.33950339512465	-3.48041662093924	-2.69111913709492	-3.1348535674687	-4
OTU_37968	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.84125546073918	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.56343955402027	-3.70625216470469	-3.04448896844179	-4	-3.2495569178226	-3.70387975094136	-4	-4	-3.76621369274628	-3.51223936286035	-4	-3.1813392258848	-4	-4	-3.74118790362309	-4	-4	-4	-3.31829078766756	-4	-2.77586470168986	-4	-3.54808602686917	-4	-2.97148290674862	-3.33917955475777	-4	-4	-4	-4	-4	-4	-4	-4
OTU_37988	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.13633589342611	-4	-3.74147351720018	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.61226126442865	-3.80083878976896	-3.52376482498838	-3.34379889807764	-3.4193027400408	-4	-4	-4	-4	-2.49598096962143	-3.55733754790089	-2.20931481580527	-4	-3.61142733470708	-4	-4	-3.76163734733016	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_38060	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.96231773861128	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.92387330962341	-2.13214922484318	-2.23628833733718	-4	-4	-3.33719943694545	-4	-4	-4	-4	-4	-4	-4	-4	-2.01826036378176	-4	-4	-3.2122137590659	-3.57703920125937	-3.59824286114044	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.48041662093924	-4	-4	-4
OTU_38088	-2.3095769615	-2.63098364541306	-3.09861573212724	-3.13875401180542	-4	-4	-4	-2.32982506956188	-3.37542385890218	-3.71250851976391	-4	-4	-4	-3.03927373458926	-3.59437363341889	-4	-4	-3.77939485617681	-3.42954307984827	-4	-4	-4	-3.39294754767257	-3.1144192719815	-4	-4	-4	-4	-4	-4	-3.77086136698503	-3.72547246770256	-4	-4	-3.77868268123756	-4	-3.76904026512395	-4	-4	-4	-4	-4	-3.79849677995009	-3.8017177962105	-3.29484976290907	-2.81060665927558	-2.78188102560904	-3.61181697716638	-2.78630988899013	-3.17936346465638	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_38096	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.70982012362327	-3.6001743324982	-4	-3.86564167612935	-4	-3.36410429884324	-4	-4	-3.79381505896552	-3.34358370032305	-3.46528637568777	-4	-3.41565721227954	-3.55593981677243	-4	-4	-4	-3.76422404206653	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.4989432152109	-3.74063067994333	-4	-4	-4	-4	-3.15096430688149	-3.70625216470469	-4	-4	-4	-3.4053256011409	-4	-4	-3.76621369274628	-4	-4	-4	-4	-4	-4	-4	-3.76107257974176	-4	-3.75423201060803	-4	-3.283893159151	-4	-4	-4	-4	-3.47026814696778	-4	-4	-4	-4	-4	-3.44587711070999	-4	-4
OTU_38130	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.42297048346097	-4	-3.52495340439405	-4	-4	-4	-4	-3.89383236620742	-4	-3.28067011866835	-3.29736580872087	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.58026484075512	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.81977363042973	-4	-4	-2.86985467993756	-4	-4	-4	-3.24752949378129	-4	-4	-4	-3.42344274146779	-4	-4	-3.75423201060803	-3.72247916131089	-3.68818050370343	-4	-4	-4	-4	-4	-2.86801755257604	-3.67282489396854	-4	-4	-4	-3.63997701546714	-4	-4
OTU_38170	-4	-4	-4	-4	-4	-4	-3.80909172290991	-4	-3.74395300609241	-4	-4	-4	-4	-3.74147351720018	-4	-4	-4	-3.84125546073918	-2.79461724254074	-4	-3.36410429884324	-3.40613439832281	-3.73736033126586	-3.3938198638155	-2.96284078456211	-4	-3.3365956434669	-3.56798345991324	-3.47192383445086	-4	-4	-4	-3.76422404206653	-4	-4	-3.76796632340466	-4	-4	-4	-4	-4	-4	-4	-4	-3.17390408378246	-3.4989432152109	-3.36975108004449	-4	-4	-4	-3.89966313926081	-3.27317059865575	-2.65231160763801	-3.46751342444036	-3.02151460233275	-2.11281126734303	-2.45329575562309	-3.17766550865497	-2.84542305158198	-2.67845962953316	-2.57537493635265	-4	-3.12391553628924	-2.92864003587808	-4	-2.80506555764206	-2.52808216287766	-3.04245702702419	-3.29067467752269	-2.8327231381545	-3.72247916131089	-2.43520929091177	-2.71283252844533	-2.30524544059259	-3.29396113576844	-2.58228694003471	-3.33917955475777	-3.10534123724071	-3.00031255451648	-2.88983249011039	-2.72398517752936	-3.66674057278761	-3.0581938348632	-2.36873150818359	-2.69612995582022
OTU_38211	-1.74807346624116	-3.37690949011961	-4	-2.79915532761733	-4	-4	-4	-3.20378235468909	-4	-3.17837593845457	-2.90156355498663	-1.99186071630947	-4	-1.87949352502902	-2.21295798267337	-4	-4	-3.77939485617681	-3.96231773861128	-4	-4	-4	-3.03114605456427	-3.59876075435506	-4	-4	-4	-4	-4	-3.72478902814491	-3.34926580339535	-4	-2.07991957899789	-2.1643546195487	-2.31110653891456	-2.82032489517487	-2.1878753437794	-2.84649928034323	-3.67647625252771	-3.00658327914871	-2.98987462369288	-4	-4	-4	-2.54231037913397	-2.63035476577887	-2.51692406196666	-2.81122319610636	-2.31397187651144	-2.04933701956016	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_38221	-4	-3.74482010981028	-4	-3.30841167719364	-2.28936070748857	-3.33982685940012	-2.84620280226523	-3.11034822742814	-3.58395465029537	-4	-4	-3.55258774939822	-2.78319175663337	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_38257	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.74147351720018	-4	-4	-4	-2.71415939457643	-2.83306813484603	-4	-4	-3.18666433576899	-3.39294754767257	-2.67671389652633	-4	-3.46528637568777	-2.68115039356829	-4	-3.09042289862069	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.4931387296666	-4	-4	-4	-4	-4	-3.46306338816976	-3.4989432152109	-4	-3.7639087876569	-3.40615528189718	-3.37576947372738	-3.1250802285575	-3.2077831003412	-4	-3.37566317823745	-2.93382887809618	-3.03481683769261	-2.73059662580554	-3.02393365783611	-4	-2.64987947574761	-2.23882179277465	-4	-3.54330041819981	-4	-4	-4	-3.12681269183459	-4	-2.99716740973528	-2.855812155373	-3.33928079531792	-4	-4	-2.73534987594875	-3.14733255707326	-2.8991333377581	-4	-2.77020452163671	-4	-2.65495438481197	-2.1767733400937	-3.48041662093924	-4	-3.1348535674687	-4
OTU_38275	-4	-4	-4	-4	-4	-4	-4	-3.60181880171404	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.91341465822447	-4	-4	-3.67612254513508	-3.3875014875915	-3.89383236620742	-3.88478474256715	-3.41718064986604	-3.46528637568777	-3.3365956434669	-3.80464827793005	-3.55593981677243	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.47636790933735	-2.67936006408842	-2.28201817846387	-2.78914609841017	-3.76707419311101	-3.1766657242182	-2.68718094340528	-4	-4	-3.4142622363149	-3.14127002073758	-4	-2.34909402223355	-2.78493586976482	-4	-2.65397994729449	-4	-2.116043631539	-3.45937129968756	-3.59824286114044	-3.19601832449442	-2.30702754367694	-4	-4	-2.17177010468045	-3.23363667512592	-2.51103526592432	-3.17359101882282	-3.35928983273872	-4	-3.65915208159624	-2.99001634864537	-3.0581938348632	-4	-3.48801890199317
OTU_38277	-3.75391736716937	-3.74482010981028	-4	-2.98306020275229	-4	-4	-3.80909172290991	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.56531516975204	-4	-3.7186396584885	-4	-4	-4	-3.48517584844537	-3.79768440893653	-3.72478902814491	-4	-4	-4	-4	-4	-4	-3.76904026512395	-3.80254328936592	-4	-4	-4	-3.53867199757544	-4	-3.56289816214362	-3.12409078095609	-4	-3.46203230697353	-3.33619063370017	-3.40615528189718	-4	-4	-4	-4	-3.12953399385954	-4	-4	-4	-4	-4	-4	-4	-3.19345337805689	-2.34909402223355	-4	-4	-3.74118790362309	-4	-3.76107257974176	-2.93130601228543	-4	-4	-4	-4	-2.88939672972834	-4	-4	-4	-4	-4	-4	-4	-3.66674057278761	-4	-3.64471262565482	-3.67256632355471
OTU_38296	-4	-4	-4	-3.74881292987031	-4	-4	-4	-4	-4	-3.02468165397516	-2.97387508985387	-3.72105906516651	-4	-4	-3.59437363341889	-4	-4	-4	-3.96231773861128	-4	-4	-4	-3.73736033126586	-4	-4	-4	-4	-4	-4	-3.43726794018297	-3.62164616903648	-2.0718495637376	-2.64532665367873	-2.56570932742575	-4	-3.61754539133678	-4	-4	-4	-4	-3.79163238510786	-3.452986464112	-3.24236807330396	-3.4795758278507	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_38408	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.54505574289065	-4	-3.72525702383982	-3.20995420762884	-3.04683672302139	-3.14909762343723	-2.54994385502532	-3.18451310722337	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.89634668541548	-2.94328527430163	-4	-2.66018202752305	-2.41324024916399	-2.48293978047577	-2.70834648635124	-2.64083143344305	-3.09539503564163	-2.93193618310495	-2.51239372101598	-2.99960891984579	-2.82488031737168	-2.60409906226502	-2.67323672991829	-3.29467935661281	-2.85588008341563	-3.07908696216797	-2.45855365760141	-2.75097857308909	-3.33928079531792	-4	-2.42315925044358	-2.69413879360716	-2.61133438997839	-2.6518301188597	-3.65892670560389	-3.17359101882282	-2.72157541003405	-3.20181096527271	-2.49494548221853	-2.50855747410737	-2.99839943865042	-2.43827848151439	-1.97609344568725
OTU_38468	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.3611162668051	-3.61628399188047	-2.73311211670991	-4	-4	-2.80033269806775	-3.76621369274628	-2.29425902625774	-4	-2.91459580073364	-4	-4	-2.72298551994614	-3.07615181534207	-3.49477636065015	-2.96298940832683	-4	-4	-4	-3.05871483265069	-2.78088551058791	-2.87791041109069	-2.80916418745865	-3.33917955475777	-3.17359101882282	-3.67282489396854	-2.71015222594252	-2.88872498490365	-3.25055183933854	-4	-3.21719974974583	-3.11057534157705
OTU_38480	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.96231773861128	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.79768440893653	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.29484976290907	-4	-3.29368332859826	-3.33619063370017	-4	-4	-4	-4	-4	-4	-4	-3.44711871832436	-4	-4	-4	-4	-4	-3.23621237947777	-2.94915310984608	-4	-4	-4	-4	-4	-4	-3.59824286114044	-3.33928079531792	-3.68818050370343	-4	-4	-4	-4	-2.93038460799557	-4	-4	-4	-4	-3.66674057278761	-3.63997701546714	-4	-4
OTU_38524	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.71549568429647	-4	-4	-3.74093701614214	-4	-4	-4	-3.67618576648543	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.74128318030346	-3.76363223066637	-4	-3.61181697716638	-4	-4	-2.74103842794122	-2.94328527430163	-4	-2.46969861914212	-2.360678967833	-3.44711871832436	-4	-2.72971832405327	-3.7493643775014	-3.76621369274628	-4	-2.64547626607373	-3.42098325669939	-4	-3.75013519304609	-3.74118790362309	-3.71580435932483	-3.60782582742191	-4	-3.75423201060803	-4	-4	-4	-2.88939672972834	-3.69453850202499	-3.53228335018675	-4	-3.35427378399043	-3.48835704560457	-4	-2.88872498490365	-3.48041662093924	-4	-4	-4
